layers_0,length_0,layers_1,length_1,layers_2,length_2,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_3,length_3,layers_4,length_4,layers_5,length_5
Ether,66,IP,52,TCP,32.0,1581674963.42897,66,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,16.0,1883.0,58962.0,MQTT,MQTT_IEEE.pcap,99,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.428976,66,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,17.0,1883.0,58962.0,MQTT,MQTT_IEEE.pcap,100,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.429236,66,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,58962.0,1883.0,MQTT,MQTT_IEEE.pcap,101,50:02:91:CE:64:2E,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.5133991,74,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39748.0,53.0,OTHERS,MQTT_IEEE.pcap,103,50:02:91:21:8E:5C,50:02:91:1F:C3:57,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.513404,74,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39746.0,53.0,OTHERS,MQTT_IEEE.pcap,104,50:02:91:21:8E:5C,50:02:91:1F:C3:57,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.545487,74,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39752.0,53.0,OTHERS,MQTT_IEEE.pcap,105,50:02:91:21:8E:5C,50:02:91:1F:C3:57,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.6097288,74,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,2.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,107,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.609737,74,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,2.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,108,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.609794,74,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,2.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,109,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.6101289,74,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,18.0,1883.0,40754.0,MQTT,MQTT_IEEE.pcap,110,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.610133,74,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,18.0,1883.0,37884.0,MQTT,MQTT_IEEE.pcap,111,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.610135,74,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,18.0,1883.0,56400.0,MQTT,MQTT_IEEE.pcap,112,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.610448,66,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,113,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674963.610491,115,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,24.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,114,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674963.610503,66,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,115,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674963.61051,115,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,24.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,116,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674963.610521,66,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,117,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674963.61055,115,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,24.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,118,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674963.610714,66,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,16.0,1883.0,37884.0,MQTT,MQTT_IEEE.pcap,119,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.610722,66,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,16.0,1883.0,56400.0,MQTT,MQTT_IEEE.pcap,120,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,70,IP,56,TCP,36.0,1581674963.610725,70,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,24.0,1883.0,37884.0,MQTT,MQTT_IEEE.pcap,121,50:02:91:22:1A:8C,50:02:91:18:43:4F,MQTT,4.0,MQTTConnack,2.0,,
Ether,70,IP,56,TCP,36.0,1581674963.610732,70,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,24.0,1883.0,56400.0,MQTT,MQTT_IEEE.pcap,122,50:02:91:22:1A:8C,50:02:91:03:A0:5E,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674963.6108289,66,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,16.0,1883.0,40754.0,MQTT,MQTT_IEEE.pcap,123,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,70,IP,56,TCP,36.0,1581674963.6108449,70,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,24.0,1883.0,40754.0,MQTT,MQTT_IEEE.pcap,124,50:02:91:22:1A:8C,50:02:91:FD:50:BD,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674963.611414,66,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,125,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,149,IP,135,TCP,115.0,1581674963.61142,149,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,24.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,126,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,83.0,MQTTPublish,81.0,,
Ether,68,IP,54,TCP,34.0,1581674963.611424,68,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,25.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,127,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674963.6114528,66,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,128,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,87,IP,73,TCP,53.0,1581674963.611459,87,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,24.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,129,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581674963.611466,68,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,25.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,130,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674963.6115868,66,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,16.0,1883.0,56400.0,MQTT,MQTT_IEEE.pcap,131,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.611593,66,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,17.0,1883.0,56400.0,MQTT,MQTT_IEEE.pcap,132,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.611708,66,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,16.0,1883.0,37884.0,MQTT,MQTT_IEEE.pcap,133,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.611711,66,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,134,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.611712,66,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,17.0,1883.0,37884.0,MQTT,MQTT_IEEE.pcap,135,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,130,IP,116,TCP,96.0,1581674963.611717,130,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,24.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,136,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,64.0,MQTTPublish,62.0,,
Ether,68,IP,54,TCP,34.0,1581674963.611894,68,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,25.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,137,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674963.611954,66,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,138,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.6120448,66,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,16.0,1883.0,40754.0,MQTT,MQTT_IEEE.pcap,139,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.612051,66,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,17.0,1883.0,40754.0,MQTT,MQTT_IEEE.pcap,140,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.612272,66,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,141,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.612303,66,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,142,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.613575,74,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,2.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,143,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.613761,74,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,18.0,1883.0,43634.0,MQTT,MQTT_IEEE.pcap,144,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.613962,66,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,145,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674963.614079,115,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,146,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674963.614225,66,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43634.0,MQTT,MQTT_IEEE.pcap,147,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,70,IP,56,TCP,36.0,1581674963.6142302,70,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,24.0,1883.0,43634.0,MQTT,MQTT_IEEE.pcap,148,50:02:91:22:1A:8C,50:02:91:44:59:D5,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674963.614441,66,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,149,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,87,IP,73,TCP,53.0,1581674963.614526,87,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,150,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581674963.614559,68,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,25.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,151,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674963.61468,66,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43634.0,MQTT,MQTT_IEEE.pcap,152,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.614702,66,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,17.0,1883.0,43634.0,MQTT,MQTT_IEEE.pcap,153,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.614872,66,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,154,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.955172,74,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,2.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,157,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674963.9555788,74,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,18.0,1883.0,56574.0,MQTT,MQTT_IEEE.pcap,158,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.955904,66,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,159,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674963.955909,115,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,160,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674963.956082,66,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56574.0,MQTT,MQTT_IEEE.pcap,161,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,70,IP,56,TCP,36.0,1581674963.9561212,70,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,24.0,1883.0,56574.0,MQTT,MQTT_IEEE.pcap,162,50:02:91:22:1A:8C,50:02:91:EA:4E:80,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674963.956274,66,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,163,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,87,IP,73,TCP,53.0,1581674963.956844,87,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,164,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581674963.956847,68,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,25.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,165,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674963.956999,66,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56574.0,MQTT,MQTT_IEEE.pcap,166,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.957002,66,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,17.0,1883.0,56574.0,MQTT,MQTT_IEEE.pcap,167,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,66,IP,52,TCP,32.0,1581674963.95721,66,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,168,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674964.1403449,74,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,2.0,51908.0,1883.0,MQTT,MQTT_IEEE.pcap,177,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674964.140682,74,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,18.0,1883.0,51908.0,MQTT,MQTT_IEEE.pcap,178,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,66,IP,52,TCP,32.0,1581674964.140964,66,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51908.0,1883.0,MQTT,MQTT_IEEE.pcap,179,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674964.141036,115,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,51908.0,1883.0,MQTT,MQTT_IEEE.pcap,180,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674964.141161,66,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,51908.0,MQTT,MQTT_IEEE.pcap,181,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,70,IP,56,TCP,36.0,1581674964.141234,70,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,24.0,1883.0,51908.0,MQTT,MQTT_IEEE.pcap,182,50:02:91:22:1A:8C,50:02:91:55:8E:56,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674964.141458,66,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51908.0,1883.0,MQTT,MQTT_IEEE.pcap,183,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,129,IP,115,TCP,95.0,1581674964.141551,129,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,51908.0,1883.0,MQTT,MQTT_IEEE.pcap,184,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,63.0,MQTTPublish,61.0,,
Ether,68,IP,54,TCP,34.0,1581674964.141619,68,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,25.0,51908.0,1883.0,MQTT,MQTT_IEEE.pcap,185,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674964.141814,66,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,51908.0,MQTT,MQTT_IEEE.pcap,186,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,66,IP,52,TCP,32.0,1581674964.1418211,66,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,17.0,1883.0,51908.0,MQTT,MQTT_IEEE.pcap,187,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,74,IP,60,TCP,40.0,1581674964.141969,74,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,2.0,54204.0,1883.0,MQTT,MQTT_IEEE.pcap,188,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674964.1421,66,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51908.0,1883.0,MQTT,MQTT_IEEE.pcap,189,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674964.142205,74,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,18.0,1883.0,54204.0,MQTT,MQTT_IEEE.pcap,190,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,66,IP,52,TCP,32.0,1581674964.142478,66,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54204.0,1883.0,MQTT,MQTT_IEEE.pcap,191,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674964.142575,115,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54204.0,1883.0,MQTT,MQTT_IEEE.pcap,192,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674964.142739,66,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54204.0,MQTT,MQTT_IEEE.pcap,194,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,70,IP,56,TCP,36.0,1581674964.14279,70,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,24.0,1883.0,54204.0,MQTT,MQTT_IEEE.pcap,195,50:02:91:22:1A:8C,50:02:91:1E:08:55,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674964.143003,66,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54204.0,1883.0,MQTT,MQTT_IEEE.pcap,196,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,176,IP,162,TCP,142.0,1581674964.143165,176,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54204.0,1883.0,MQTT,MQTT_IEEE.pcap,197,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,110.0,MQTTPublish,108.0,,
Ether,68,IP,54,TCP,34.0,1581674964.143186,68,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,25.0,54204.0,1883.0,MQTT,MQTT_IEEE.pcap,198,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674964.143331,66,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54204.0,MQTT,MQTT_IEEE.pcap,199,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,66,IP,52,TCP,32.0,1581674964.143352,66,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,17.0,1883.0,54204.0,MQTT,MQTT_IEEE.pcap,200,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,66,IP,52,TCP,32.0,1581674964.143543,66,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54204.0,1883.0,MQTT,MQTT_IEEE.pcap,201,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674964.428926,74,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,2.0,58288.0,1883.0,MQTT,MQTT_IEEE.pcap,220,50:02:91:06:3C:94,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674964.429216,74,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,2.0,39784.0,1883.0,MQTT,MQTT_IEEE.pcap,221,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674964.4292948,74,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,18.0,1883.0,58288.0,MQTT,MQTT_IEEE.pcap,222,50:02:91:22:1A:8C,50:02:91:06:3C:94,,,,,,
Ether,74,IP,60,TCP,40.0,1581674964.429445,74,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,18.0,1883.0,39784.0,MQTT,MQTT_IEEE.pcap,223,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,,,,,,
Ether,66,IP,52,TCP,32.0,1581674964.4296598,66,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39784.0,1883.0,MQTT,MQTT_IEEE.pcap,224,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,,,,,,
Ether,114,IP,100,TCP,80.0,1581674964.429735,114,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,24.0,39784.0,1883.0,MQTT,MQTT_IEEE.pcap,225,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,MQTT,48.0,MQTTConnect,46.0,,
Ether,66,IP,52,TCP,32.0,1581674964.429882,66,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,16.0,1883.0,39784.0,MQTT,MQTT_IEEE.pcap,226,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,,,,,,
