layers_0,length_0,layers_1,length_1,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_2,length_2,layers_3,length_3,layers_4,length_4,payload_layers,header_length,payload_length,flow_id_mac,flow_id_ip,flow_id
IP,52,TCP,32.0,1581674963.4280472,52,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35068.0,1883.0,MQTT,MQTT_IEEE.pcap,83,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138468.0
IP,73,TCP,53.0,1581674963.428052,73,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35068.0,1883.0,MQTT,MQTT_IEEE.pcap,84,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,None,0,4.0,54.0,19.0,22.0,22.0,138468.0
IP,54,TCP,34.0,1581674963.428055,54,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,25.0,35068.0,1883.0,MQTT,MQTT_IEEE.pcap,85,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,22.0,22.0,138468.0
IP,52,TCP,32.0,1581674963.428056,52,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,16.0,1883.0,39782.0,MQTT,MQTT_IEEE.pcap,86,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,None,0.0,None,0.0,None,0,2.0,20.0,32.0,11.0,11.0,105231.0
IP,52,TCP,32.0,1581674963.428061,52,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,17.0,1883.0,39782.0,MQTT,MQTT_IEEE.pcap,87,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,None,0.0,None,0.0,None,0,2.0,20.0,32.0,11.0,11.0,105231.0
IP,52,TCP,32.0,1581674963.428065,52,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,16.0,1883.0,38052.0,MQTT,MQTT_IEEE.pcap,88,50:02:91:22:1A:8C,50:02:91:91:08:40,None,0.0,None,0.0,None,0,2.0,20.0,32.0,23.0,23.0,111878.0
IP,52,TCP,32.0,1581674963.4280686,52,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,17.0,1883.0,38052.0,MQTT,MQTT_IEEE.pcap,89,50:02:91:22:1A:8C,50:02:91:91:08:40,None,0.0,None,0.0,None,0,2.0,20.0,32.0,23.0,23.0,111878.0
IP,52,TCP,32.0,1581674963.428414,52,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,58962.0,1883.0,MQTT,MQTT_IEEE.pcap,90,50:02:91:CE:64:2E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,24.0,24.0,137449.0
IP,52,TCP,32.0,1581674963.428448,52,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,16.0,58286.0,1883.0,MQTT,MQTT_IEEE.pcap,91,50:02:91:06:3C:94,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,9.0,9.0,163700.0
IP,52,TCP,32.0,1581674963.42846,52,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,16.0,1883.0,35068.0,MQTT,MQTT_IEEE.pcap,92,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138468.0
IP,52,TCP,32.0,1581674963.428467,52,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,17.0,1883.0,35068.0,MQTT,MQTT_IEEE.pcap,93,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138468.0
IP,52,TCP,32.0,1581674963.42855,52,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39782.0,1883.0,MQTT,MQTT_IEEE.pcap,94,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,11.0,11.0,105231.0
IP,52,TCP,32.0,1581674963.428586,52,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38052.0,1883.0,MQTT,MQTT_IEEE.pcap,95,50:02:91:91:08:40,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,23.0,23.0,111878.0
IP,72,TCP,52.0,1581674963.4287028,72,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,24.0,58962.0,1883.0,MQTT,MQTT_IEEE.pcap,96,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,20.0,MQTTPublish,18.0,None,0,4.0,54.0,18.0,24.0,24.0,137449.0
IP,54,TCP,34.0,1581674963.42871,54,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,25.0,58962.0,1883.0,MQTT,MQTT_IEEE.pcap,97,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,24.0,24.0,137449.0
IP,52,TCP,32.0,1581674963.428736,52,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35068.0,1883.0,MQTT,MQTT_IEEE.pcap,98,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138468.0
IP,52,TCP,32.0,1581674963.42897,52,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,16.0,1883.0,58962.0,MQTT,MQTT_IEEE.pcap,99,50:02:91:22:1A:8C,50:02:91:CE:64:2E,None,0.0,None,0.0,None,0,2.0,20.0,32.0,24.0,24.0,137449.0
IP,52,TCP,32.0,1581674963.428976,52,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,17.0,1883.0,58962.0,MQTT,MQTT_IEEE.pcap,100,50:02:91:22:1A:8C,50:02:91:CE:64:2E,None,0.0,None,0.0,None,0,2.0,20.0,32.0,24.0,24.0,137449.0
IP,52,TCP,32.0,1581674963.429236,52,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,58962.0,1883.0,MQTT,MQTT_IEEE.pcap,101,50:02:91:CE:64:2E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,24.0,24.0,137449.0
IP,60,TCP,40.0,1581674963.5133991,60,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39748.0,53.0,OTHERS,MQTT_IEEE.pcap,103,50:02:91:21:8E:5C,50:02:91:1F:C3:57,None,0.0,None,0.0,None,0,2.0,20.0,40.0,5.0,5.0,61975.0
IP,60,TCP,40.0,1581674963.513404,60,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39746.0,53.0,OTHERS,MQTT_IEEE.pcap,104,50:02:91:21:8E:5C,50:02:91:1F:C3:57,None,0.0,None,0.0,None,0,2.0,20.0,40.0,5.0,5.0,61974.0
IP,60,TCP,40.0,1581674963.545487,60,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39752.0,53.0,OTHERS,MQTT_IEEE.pcap,105,50:02:91:21:8E:5C,50:02:91:1F:C3:57,None,0.0,None,0.0,None,0,2.0,20.0,40.0,5.0,5.0,61977.0
IP,60,TCP,40.0,1581674963.6097288,60,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,2.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,107,50:02:91:FD:50:BD,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,28.0,28.0,91935.0
IP,60,TCP,40.0,1581674963.609737,60,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,2.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,108,50:02:91:18:43:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,10.0,10.0,165057.0
IP,60,TCP,40.0,1581674963.609794,60,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,2.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,109,50:02:91:03:A0:5E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,8.0,8.0,129520.0
IP,60,TCP,40.0,1581674963.6101286,60,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,18.0,1883.0,40754.0,MQTT,MQTT_IEEE.pcap,110,50:02:91:22:1A:8C,50:02:91:FD:50:BD,None,0.0,None,0.0,None,0,2.0,20.0,40.0,28.0,28.0,91935.0
IP,60,TCP,40.0,1581674963.610133,60,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,18.0,1883.0,37884.0,MQTT,MQTT_IEEE.pcap,111,50:02:91:22:1A:8C,50:02:91:18:43:4F,None,0.0,None,0.0,None,0,2.0,20.0,40.0,10.0,10.0,165057.0
IP,60,TCP,40.0,1581674963.610135,60,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,18.0,1883.0,56400.0,MQTT,MQTT_IEEE.pcap,112,50:02:91:22:1A:8C,50:02:91:03:A0:5E,None,0.0,None,0.0,None,0,2.0,20.0,40.0,8.0,8.0,129520.0
IP,52,TCP,32.0,1581674963.610448,52,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,113,50:02:91:18:43:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,10.0,10.0,165057.0
IP,101,TCP,81.0,1581674963.610491,101,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,24.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,114,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,10.0,10.0,165057.0
IP,52,TCP,32.0,1581674963.610503,52,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,115,50:02:91:03:A0:5E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,8.0,8.0,129520.0
IP,101,TCP,81.0,1581674963.61051,101,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,24.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,116,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,8.0,8.0,129520.0
IP,52,TCP,32.0,1581674963.610521,52,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,117,50:02:91:FD:50:BD,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,28.0,28.0,91935.0
IP,101,TCP,81.0,1581674963.61055,101,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,24.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,118,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,28.0,28.0,91935.0
IP,52,TCP,32.0,1581674963.610714,52,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,16.0,1883.0,37884.0,MQTT,MQTT_IEEE.pcap,119,50:02:91:22:1A:8C,50:02:91:18:43:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,10.0,10.0,165057.0
IP,52,TCP,32.0,1581674963.610722,52,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,16.0,1883.0,56400.0,MQTT,MQTT_IEEE.pcap,120,50:02:91:22:1A:8C,50:02:91:03:A0:5E,None,0.0,None,0.0,None,0,2.0,20.0,32.0,8.0,8.0,129520.0
IP,56,TCP,36.0,1581674963.610725,56,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,24.0,1883.0,37884.0,MQTT,MQTT_IEEE.pcap,121,50:02:91:22:1A:8C,50:02:91:18:43:4F,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,10.0,10.0,165057.0
IP,56,TCP,36.0,1581674963.610732,56,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,24.0,1883.0,56400.0,MQTT,MQTT_IEEE.pcap,122,50:02:91:22:1A:8C,50:02:91:03:A0:5E,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,8.0,8.0,129520.0
IP,52,TCP,32.0,1581674963.6108286,52,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,16.0,1883.0,40754.0,MQTT,MQTT_IEEE.pcap,123,50:02:91:22:1A:8C,50:02:91:FD:50:BD,None,0.0,None,0.0,None,0,2.0,20.0,32.0,28.0,28.0,91935.0
IP,56,TCP,36.0,1581674963.6108446,56,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,24.0,1883.0,40754.0,MQTT,MQTT_IEEE.pcap,124,50:02:91:22:1A:8C,50:02:91:FD:50:BD,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,28.0,28.0,91935.0
IP,52,TCP,32.0,1581674963.611414,52,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,125,50:02:91:03:A0:5E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,8.0,8.0,129520.0
IP,135,TCP,115.0,1581674963.61142,135,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,24.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,126,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,83.0,MQTTPublish,81.0,None,0,4.0,54.0,81.0,8.0,8.0,129520.0
IP,54,TCP,34.0,1581674963.611424,54,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,25.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,127,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,8.0,8.0,129520.0
IP,52,TCP,32.0,1581674963.6114528,52,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,128,50:02:91:18:43:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,10.0,10.0,165057.0
IP,73,TCP,53.0,1581674963.611459,73,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,24.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,129,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,None,0,4.0,54.0,19.0,10.0,10.0,165057.0
IP,54,TCP,34.0,1581674963.611466,54,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,25.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,130,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,10.0,10.0,165057.0
IP,52,TCP,32.0,1581674963.6115868,52,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,16.0,1883.0,56400.0,MQTT,MQTT_IEEE.pcap,131,50:02:91:22:1A:8C,50:02:91:03:A0:5E,None,0.0,None,0.0,None,0,2.0,20.0,32.0,8.0,8.0,129520.0
IP,52,TCP,32.0,1581674963.611593,52,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,17.0,1883.0,56400.0,MQTT,MQTT_IEEE.pcap,132,50:02:91:22:1A:8C,50:02:91:03:A0:5E,None,0.0,None,0.0,None,0,2.0,20.0,32.0,8.0,8.0,129520.0
IP,52,TCP,32.0,1581674963.611708,52,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,16.0,1883.0,37884.0,MQTT,MQTT_IEEE.pcap,133,50:02:91:22:1A:8C,50:02:91:18:43:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,10.0,10.0,165057.0
IP,52,TCP,32.0,1581674963.611711,52,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,134,50:02:91:FD:50:BD,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,28.0,28.0,91935.0
IP,52,TCP,32.0,1581674963.611712,52,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,17.0,1883.0,37884.0,MQTT,MQTT_IEEE.pcap,135,50:02:91:22:1A:8C,50:02:91:18:43:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,10.0,10.0,165057.0
IP,116,TCP,96.0,1581674963.611717,116,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,24.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,136,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,64.0,MQTTPublish,62.0,None,0,4.0,54.0,62.0,28.0,28.0,91935.0
IP,54,TCP,34.0,1581674963.611894,54,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,25.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,137,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,28.0,28.0,91935.0
IP,52,TCP,32.0,1581674963.611954,52,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37884.0,1883.0,MQTT,MQTT_IEEE.pcap,138,50:02:91:18:43:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,10.0,10.0,165057.0
IP,52,TCP,32.0,1581674963.6120448,52,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,16.0,1883.0,40754.0,MQTT,MQTT_IEEE.pcap,139,50:02:91:22:1A:8C,50:02:91:FD:50:BD,None,0.0,None,0.0,None,0,2.0,20.0,32.0,28.0,28.0,91935.0
IP,52,TCP,32.0,1581674963.612051,52,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,17.0,1883.0,40754.0,MQTT,MQTT_IEEE.pcap,140,50:02:91:22:1A:8C,50:02:91:FD:50:BD,None,0.0,None,0.0,None,0,2.0,20.0,32.0,28.0,28.0,91935.0
IP,52,TCP,32.0,1581674963.612272,52,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40754.0,1883.0,MQTT,MQTT_IEEE.pcap,141,50:02:91:FD:50:BD,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,28.0,28.0,91935.0
IP,52,TCP,32.0,1581674963.612303,52,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56400.0,1883.0,MQTT,MQTT_IEEE.pcap,142,50:02:91:03:A0:5E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,8.0,8.0,129520.0
IP,60,TCP,40.0,1581674963.613575,60,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,2.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,143,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,20.0,20.0,151764.0
IP,60,TCP,40.0,1581674963.613761,60,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,18.0,1883.0,43634.0,MQTT,MQTT_IEEE.pcap,144,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,40.0,20.0,20.0,151764.0
IP,52,TCP,32.0,1581674963.613962,52,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,145,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151764.0
IP,101,TCP,81.0,1581674963.614079,101,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,146,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,20.0,20.0,151764.0
IP,52,TCP,32.0,1581674963.614225,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43634.0,MQTT,MQTT_IEEE.pcap,147,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151764.0
IP,56,TCP,36.0,1581674963.6142302,56,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,24.0,1883.0,43634.0,MQTT,MQTT_IEEE.pcap,148,50:02:91:22:1A:8C,50:02:91:44:59:D5,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,20.0,20.0,151764.0
IP,52,TCP,32.0,1581674963.614441,52,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,149,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151764.0
IP,73,TCP,53.0,1581674963.614526,73,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,150,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,None,0,4.0,54.0,19.0,20.0,20.0,151764.0
IP,54,TCP,34.0,1581674963.614559,54,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,25.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,151,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,20.0,20.0,151764.0
IP,52,TCP,32.0,1581674963.61468,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43634.0,MQTT,MQTT_IEEE.pcap,152,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151764.0
IP,52,TCP,32.0,1581674963.614702,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,17.0,1883.0,43634.0,MQTT,MQTT_IEEE.pcap,153,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151764.0
IP,52,TCP,32.0,1581674963.614872,52,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43634.0,1883.0,MQTT,MQTT_IEEE.pcap,154,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151764.0
IP,60,TCP,40.0,1581674963.955172,60,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,2.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,157,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,27.0,27.0,149551.0
IP,60,TCP,40.0,1581674963.9555788,60,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,18.0,1883.0,56574.0,MQTT,MQTT_IEEE.pcap,158,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,40.0,27.0,27.0,149551.0
IP,52,TCP,32.0,1581674963.955904,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,159,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149551.0
IP,101,TCP,81.0,1581674963.955909,101,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,160,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,27.0,27.0,149551.0
IP,52,TCP,32.0,1581674963.956082,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56574.0,MQTT,MQTT_IEEE.pcap,161,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149551.0
IP,56,TCP,36.0,1581674963.9561212,56,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,24.0,1883.0,56574.0,MQTT,MQTT_IEEE.pcap,162,50:02:91:22:1A:8C,50:02:91:EA:4E:80,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,27.0,27.0,149551.0
IP,52,TCP,32.0,1581674963.956274,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,163,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149551.0
IP,73,TCP,53.0,1581674963.956844,73,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,164,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,None,0,4.0,54.0,19.0,27.0,27.0,149551.0
IP,54,TCP,34.0,1581674963.956847,54,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,25.0,56574.0,1883.0,MQTT,MQTT_IEEE.pcap,165,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,27.0,27.0,149551.0
IP,52,TCP,32.0,1581674963.956999,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56574.0,MQTT,MQTT_IEEE.pcap,166,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149551.0
IP,52,TCP,32.0,1581674963.957002,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,17.0,1883.0,56574.0,MQTT,MQTT_IEEE.pcap,167,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149551.0
